f1-score,kappa,precision,auc,recall,last_f1-score,last_kappa,last_precision,last_auc,last_recall,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,auc_pred_0_with_drift,auc_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift
0.7999999999999999,0.4,0.72,0.6875000000000001,0.9,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8794326241134751,0.6050185873605948,0.7848101265822784,0.7763157894736843,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8392857142857142,0.6463654223968567,0.7230769230769231,0.8301886792452831,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9421487603305784,0.8542880932556203,0.890625,0.9186046511627908,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8928571428571428,0.76,0.8064516129032258,0.88,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8852459016393442,0.7116968698517299,0.7941176470588235,0.8478260869565217,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.864406779661017,0.6778091018928716,0.7611940298507462,0.8367346938775511,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8592592592592593,0.5840630472854642,0.7532467532467533,0.7738095238095238,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7761194029850746,0.3768176152887411,0.6419753086419753,0.6820553994379767,0.981132075471698,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7034482758620689,0.1093620546810273,0.5483870967741935,0.5528846153846154,0.9807692307692308,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6417910447761194,0.1240875912408758,0.4777777777777778,0.5689935064935066,0.9772727272727272,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6612903225806451,0.2380261248185777,0.5,0.6346469622331692,0.9761904761904762,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7899159663865546,0.4963738920225624,0.6911764705882353,0.7464985994397759,0.9215686274509804,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.887218045112782,0.6642793196060877,0.855072463768116,0.8220486111111112,0.921875,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.974025974025974,0.8873239436619719,1.0,0.9746835443037974,0.9493670886075948,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9740932642487048,0.2603550295857988,0.9690721649484536,0.6145833333333333,0.9791666666666666,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9735449735449736,0.5247148288973384,0.9484536082474226,0.6875,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9295774647887324,0.7600767754318618,0.868421052631579,0.8529411764705883,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8939393939393939,0.6947230702136938,0.8082191780821918,0.8292682926829269,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8411214953271028,0.66796875,0.7258064516129032,0.8454545454545455,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8620689655172413,0.6749288906948394,0.7936507936507936,0.8334002408671216,0.9433962264150944,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.923076923076923,0.7806055287406757,0.8955223880597015,0.8815958815958815,0.9523809523809524,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.922077922077922,0.6629213483146068,0.8875,0.8066528066528066,0.9594594594594594,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9125,0.5721271393643031,0.8488372093023255,0.7432432432432433,0.9864864864864864,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8633093525179857,0.5701357466063348,0.759493670886076,0.7625,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8771929824561403,0.72,0.78125,0.86,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.888888888888889,0.782608695652174,0.8,0.9017857142857144,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9032258064516128,0.8192771084337349,0.875,0.912121212121212,0.9333333333333332,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9714285714285714,0.939903846153846,1.0,0.9722222222222222,0.9444444444444444,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8470588235294118,0.7353420195439739,0.782608695652174,0.8795712484237075,0.9230769230769232,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8453608247422681,0.7021445591739476,0.7735849056603774,0.8587662337662337,0.9318181818181818,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7058823529411764,0.5067087608524073,0.5769230769230769,0.7903663500678426,0.9090909090909092,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7647058823529412,0.5348837209302325,0.65,0.7832512315270936,0.9285714285714286,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6972477064220184,0.374051593323217,0.5671641791044776,0.7023809523809524,0.9047619047619048,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8444444444444443,0.5366284201235658,0.75,0.7513435303844563,0.9661016949152542,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.5358432181536874,0.7951807228915663,0.7349615558570782,0.9850746268656716,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9625668449197862,0.4299674267100978,0.9375,0.6611721611721612,0.989010989010989,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9583333333333334,0.0,0.92,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9189189189189187,0.0,0.85,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9273743016759776,0.3380855397148676,0.8645833333333334,0.6176470588235294,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9213483146067416,0.3190661478599222,0.8541666666666666,0.6111111111111112,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9508196721311476,0.4360902255639097,0.90625,0.6538461538461539,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.903954802259887,0.220183486238532,0.8247422680412371,0.575,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8826815642458101,0.0,0.79,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.787878787878788,0.0,0.65,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7297297297297298,0.1394148020654045,0.574468085106383,0.5652173913043478,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7692307692307693,0.2857142857142858,0.625,0.6333333333333333,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8125000000000001,0.5098039215686274,0.6842105263157895,0.75,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8372093023255813,0.5625,0.72,0.7717391304347826,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8695652173913044,0.5945945945945945,0.7692307692307693,0.775,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9113924050632912,0.5901639344262295,0.8372093023255814,0.75,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8055555555555556,0.3670886075949366,0.6744186046511628,0.6666666666666666,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8292682926829268,0.1626794258373205,0.7083333333333334,0.5625,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7770700636942676,0.1223671013039116,0.6354166666666666,0.5512820512820513,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8023952095808384,0.0,0.67,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8571428571428571,0.0,0.75,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8735632183908045,0.121405750798722,0.7755102040816326,0.5416666666666666,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8470588235294119,0.0997229916897507,0.7346938775510204,0.5357142857142857,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8470588235294119,0.0997229916897507,0.7346938775510204,0.5357142857142857,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8950276243093923,0.0,0.81,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.888888888888889,0.0,0.8,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9189189189189187,0.0,0.85,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8095238095238095,0.0,0.68,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7189542483660131,0.0486725663716814,0.5612244897959183,0.5222222222222223,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6845637583892618,0.0415986949429039,0.5204081632653061,0.5204081632653061,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6382978723404256,0.0659340659340658,0.46875,0.5363636363636364,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.647887323943662,0.068554396423249,0.4791666666666667,0.537037037037037,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6451612903225806,0.2253521126760562,0.4761904761904761,0.6333333333333333,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64,0.3323442136498516,0.5,0.6944444444444444,0.8888888888888888,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7428571428571428,0.461292897047087,0.6964285714285714,0.7312925170068026,0.7959183673469388,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9152542372881356,0.795417348608838,1.0,0.921875,0.84375,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9133858267716536,0.7633390705679862,0.9508196721311476,0.8952762923351159,0.8787878787878788,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.949640287769784,0.8358348968105066,0.9041095890410958,0.8970588235294117,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91156462585034,0.6733668341708543,0.8375,0.803030303030303,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8148148148148149,0.4574652777777778,0.7051282051282052,0.7150142798857608,0.9649122807017544,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8366013071895424,0.3379237288135592,0.7441860465116279,0.6442786069651741,0.9552238805970148,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666666,0.0799999999999999,0.5227272727272727,0.5399999999999999,0.92,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7654320987654322,0.0,0.6595744680851063,0.4558823529411764,0.9117647058823528,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7804878048780488,0.0,0.6597938144329897,0.4776119402985074,0.9552238805970148,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.907103825136612,0.0,0.8556701030927835,0.4825581395348837,0.9651162790697676,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8505747126436781,0.0,0.74,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8826815642458101,0.0,0.79,0.5,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.6372430471584039,0.7391304347826086,0.8163265306122449,1.0,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.9493510386310772,0.9357028363258841,0.7812667044217029,0.8173277906921194,0.8857944804507327,0.9164411985959826,0.8913613219412725,0.8692109027443026,0.9883410072267751,0.9780749320872296
0.8648648648648649,0.6978243352135375,0.8135593220338984,0.8469551282051283,0.9230769230769232,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.9028095235414321,0.8749953395592719,0.7312875262165691,0.8116516611938651,0.8432099497860159,0.8557776744867799,0.8740016637731963,0.9013698327341082,0.9306586388406509,0.9290643125699782
0.9174311926605504,0.8185483870967742,0.925925925925926,0.91010101010101,0.9090909090909092,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.8934073595218511,0.865057300364136,0.7065898562128086,0.7789142378824658,0.8440244481696635,0.8064389870834969,0.8569006455175381,0.8732417864379958,0.9205916596699439,0.9011907799068105
0.8955223880597014,0.6839729119638827,0.8695652173913043,0.832967032967033,0.9230769230769232,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.8368055253502622,0.8961206704647824,0.7541290087548506,0.7100301136977535,0.7645498774282808,0.8280312428032538,0.8405040232341873,0.8416958213935926,0.92869191882674,0.9177151274775704
0.8666666666666668,0.4802494802494802,0.7926829268292683,0.7123161764705883,0.9558823529411764,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.6500725383559758,0.7652767840416103,0.04715437461375631,0.2825396479620359,0.5460942998952024,0.6305154148439586,0.555897729420612,0.6589809605731172,0.9643718652270135,0.9878907511901766
0.7499999999999999,0.3009868421052631,0.6071428571428571,0.6466346153846154,0.9807692307692308,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.6143424620020614,0.7383612135843134,0.1839363292579164,0.41788904846693603,0.464552718909326,0.6074343553137549,0.5922638361940383,0.7171562165576523,0.9627403636923053,0.9078631269192406
0.7916666666666666,0.3135011441647597,0.6705882352941176,0.6415874328234809,0.9661016949152542,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.661715635269933,0.7508289586286552,0.2583012526127641,0.46652433872264937,0.5422805555331502,0.6250859812845445,0.6011979745663877,0.7445899491271071,0.96266194086622,0.9521810057757775
0.794701986754967,0.2372047244094488,0.6741573033707865,0.6022920203735145,0.967741935483871,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.6950481844666362,0.8515317179509254,0.24361582719227967,0.5789593267968982,0.6334875993482213,0.7986395449024496,0.6336819376000454,0.7697477729951343,0.9391157117546773,0.9445565275554337
0.880952380952381,0.2982456140350877,0.7956989247311828,0.6133333333333334,0.9866666666666668,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.7625371034146564,0.9058816094751597,0.30168599702004884,0.652628238826179,0.7512450449191057,0.8541094637409347,0.6157022549787311,0.7979533148980851,0.9531835781760443,0.9723083782586905
0.8421052631578948,0.050632911392405,0.7272727272727273,0.5178571428571429,1.0,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.7150273563036107,0.8551693899712755,0.05024580452343448,0.6645529013569773,0.6190072451718995,0.8151724903608214,0.520883114694578,0.7985928142206972,0.9593956191329378,0.983001808045253
0.787878787878788,0.0,0.65,0.5,1.0,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.7309158309661368,0.7826577117466967,0.04633969942166602,0.41754197670477294,0.5671630676405434,0.667962933916819,0.5004950990044811,0.7100602857444414,1.0007042306635086,1.001831272120518
0.7162162162162162,0.1120507399577166,0.5578947368421052,0.5531914893617021,1.0,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.766897449348576,0.8166092621833495,0.28552522995566754,0.4393104219062922,0.7019442581431264,0.7829564022822255,0.601403169119659,0.7150658903636732,0.9724357078138519,0.9792696904546138
0.6131386861313868,0.0734265734265734,0.4421052631578947,0.5431034482758621,1.0,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.7013667722316933,0.7659547450047661,0.14283448707962884,0.30669911923745224,0.623594177129202,0.671276978508598,0.557748583756029,0.6619502395115913,0.9696065396266483,0.9930282179592363
0.4426229508196721,0.038189533239038,0.2842105263157894,0.5342465753424658,1.0,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.7005595836530565,0.7180277593132018,0.15998990975709293,0.269264383749596,0.5617058686479041,0.5754103904919124,0.5521057644158703,0.6546498952285411,0.9628700062779728,0.9876744711084764
0.5815602836879432,0.0,0.41,0.5,1.0,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.690248477202004,0.7413874756504096,-0.055377335977858544,0.12587668551363462,0.5589027903663153,0.6367528696359409,0.4849953345301295,0.5695951492219306,0.9854169522816679,0.9811033521317115
0.787878787878788,0.0,0.65,0.5,1.0,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.743559167765517,0.8099704093699069,-0.03680627688802844,0.10507230211528552,0.6405095560361583,0.7247265298680974,0.49148334742604993,0.563888136623803,0.9867585774579718,0.9783191987452607
0.9304812834224598,0.0,0.87,0.5,1.0,0.7901234567901235,0.0700218818380744,0.6530612244897959,0.5277777777777778,1.0,0.8738573679859765,0.8369465081053465,0.026227259961617618,-0.04368169582136708,0.7848563436435864,0.733133177391667,0.49592394844463245,0.4624334112720848,0.9865227734811157,0.9787461166023828
0.9637305699481864,0.0,0.93,0.5,1.0,0.85,0.6372430471584039,0.7391304347826086,0.8163265306122449,1.0,0.8431125620368674,0.7989126030038268,0.013785565138011237,-0.05189412289364778,0.7615435609268764,0.6939927493962452,0.49633725080791846,0.48345939908840296,0.9958015766182436,0.9881512326697378
0.8741721854304636,0.5103092783505154,0.7764705882352941,0.7205882352941176,1.0,0.8648648648648649,0.6978243352135375,0.8135593220338984,0.8469551282051283,0.9230769230769232,0.8342199584747789,0.8473244479177094,0.4454824322712652,0.3852889042725942,0.7467125282439656,0.6944540247978866,0.6913408816886856,0.6980751807654908,0.9649382006772156,0.9915361263873028
0.8305084745762712,0.6030170702659785,0.7101449275362319,0.803921568627451,1.0,0.9174311926605504,0.8185483870967742,0.925925925925926,0.91010101010101,0.9090909090909092,0.875291010884015,0.8446414512855327,0.6732599393342141,0.5454234913424723,0.8295914503108114,0.7652261287313599,0.8571868046578967,0.7801921927496885,0.979418074930054,0.9923691016902272
0.7789473684210527,0.5936532507739938,0.6491228070175439,0.8255517826825126,0.9736842105263158,0.8955223880597014,0.6839729119638827,0.8695652173913043,0.832967032967033,0.9230769230769232,0.9259602551219356,0.9243011254395869,0.8141980890399301,0.8574270949626122,0.9150650524223674,0.9079957716880461,0.9229129282247434,0.9290553863116982,0.9160891036915034,0.9226803782463772
0.8631578947368421,0.7393744987971131,0.8541666666666666,0.8701324769169009,0.8723404255319149,0.8666666666666668,0.4802494802494802,0.7926829268292683,0.7123161764705883,0.9558823529411764,0.8655697830692586,0.8774723877314856,0.8089252106880986,0.733830517352182,0.878217976065926,0.8676476861807939,0.9197758188738131,0.8876173540756737,0.9344311089584633,0.9043994068757442
0.9213483146067416,0.8589846897663175,1.0,0.9270833333333331,0.8541666666666666,0.7499999999999999,0.3009868421052631,0.6071428571428571,0.6466346153846154,0.9807692307692308,0.888945247986513,0.8483820825840708,0.70418511306516,0.6251726564262756,0.8382275045243867,0.7674707829234152,0.8365874080638368,0.8174380151907354,0.9355474946349817,0.9105977130123085
0.8791208791208791,0.78,0.975609756097561,0.89,0.8,0.7916666666666666,0.3135011441647597,0.6705882352941176,0.6415874328234809,0.9661016949152542,0.8989898235038779,0.8727949367277454,0.7340995738565578,0.8992441997865808,0.8348261033309257,0.8239465703149667,0.8423444489825298,0.9164323383950918,0.9532461329959968,0.9128586954513125
0.888888888888889,0.78,0.88,0.89015606242497,0.8979591836734694,0.794701986754967,0.2372047244094488,0.6741573033707865,0.6022920203735145,0.967741935483871,0.8419043698164077,0.7541262695100754,0.6224619187263218,0.6431367750379954,0.7578869472583661,0.6334771658610747,0.8153814151352159,0.8271073336184297,0.9549439548757815,0.9151185696625637
0.822429906542056,0.6212121212121211,0.7586206896551724,0.8117246898759504,0.8979591836734694,0.880952380952381,0.2982456140350877,0.7956989247311828,0.6133333333333334,0.9866666666666668,0.8248321450756299,0.7991325685786956,0.5944306477035424,0.4560459167903916,0.7586304585530592,0.689921720512157,0.8222752110451274,0.7403121327185711,0.9227527959135096,0.8985154387487464
0.847682119205298,0.413265306122449,0.7441860465116279,0.6780219780219781,0.9846153846153848,0.8421052631578948,0.050632911392405,0.7272727272727273,0.5178571428571429,1.0,0.7101526864154862,0.7350770029775657,0.17292246622592272,0.3774903556285724,0.5902103547233111,0.6173038792363491,0.5686260065498582,0.6928310766415354,0.9243925004490446,0.9029175390379744
0.8133333333333334,0.3065874195146111,0.7011494252873564,0.6327756327756329,0.9682539682539684,0.787878787878788,0.0,0.65,0.5,1.0,0.6966001421999002,0.7913873817328622,0.1584826598951194,0.3699236806776455,0.6327083681904914,0.6983289415804401,0.5669827462225562,0.7083047428690437,0.9059122890501612,0.894430484627766
0.7947019867549668,0.2475728155339805,0.6666666666666666,0.60718789407314,0.9836065573770492,0.7162162162162162,0.1120507399577166,0.5578947368421052,0.5531914893617021,1.0,0.7273169864393859,0.7608293489804143,0.2035975566864921,0.4467489557107996,0.6555524135700155,0.6854645895930326,0.5970219693736497,0.7099310573108027,0.939468728367564,0.9565644791292329
0.8181818181818181,0.2783505154639174,0.7,0.6171875,0.984375,0.6131386861313868,0.0734265734265734,0.4421052631578947,0.5431034482758621,1.0,0.7116653660473719,0.7342752311403162,0.06293936225133,0.2790057263255353,0.5625341489779928,0.5936505097708186,0.556951023928194,0.6361468672630269,0.9617074208824674,0.9710940949886219
0.8591549295774648,0.5327102803738317,0.7625,0.7419354838709677,0.9838709677419356,0.4426229508196721,0.038189533239038,0.2842105263157894,0.5342465753424658,1.0,0.7168819188113756,0.7435289416192543,0.2144666257596971,0.19234219586647142,0.5573651756273924,0.5797276429694326,0.6204283884732896,0.617092563272156,0.9846522196982245,1.0001233167256578
0.935897435897436,0.7128087306145894,0.8795180722891566,0.8148148148148149,1.0,0.5815602836879432,0.0,0.41,0.5,1.0,0.7877991817213479,0.7619676538822364,0.1674771433844823,0.32255291330349994,0.6259882114988434,0.6292337698894284,0.5906786859379474,0.6895254499731107,1.0019459967473476,0.9962291635165543
0.858974358974359,0.4011976047904192,0.7528089887640449,0.6666666666666666,1.0,0.787878787878788,0.0,0.65,0.5,1.0,0.7698412864580568,0.7306070363102539,0.18477559108178426,0.1918048257777942,0.6343383116758148,0.5730622276744973,0.5860246512181737,0.6263598485294161,1.0123411570135241,1.0128844074439156
