precision,f1-score,kappa,recall,last_precision,last_f1-score,last_kappa,last_recall,precision_pred_0_with_drift,precision_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift
0.1,0.1,0.0,0.1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.12,0.0222222222222222,0.12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.14,0.0444444444444444,0.14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.14,0.0444444444444442,0.14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.13,0.0333333333333333,0.13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.14,0.0444444444444442,0.14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.22,0.1333333333333336,0.22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.3,0.2222222222222222,0.3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.3,0.2222222222222221,0.3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.26,0.177777777777778,0.26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.2099999999999999,0.1222222222222224,0.21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111109,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.2099999999999999,0.1222222222222219,0.21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.18,0.0888888888888889,0.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.17,0.0777777777777779,0.17,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.18,0.0888888888888888,0.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.19,0.1000000000000003,0.19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22,0.22,0.1333333333333333,0.22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0.2099999999999999,0.1222222222222223,0.21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.18,0.0888888888888889,0.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.18,0.088888888888889,0.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.18,0.0888888888888889,0.18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,0.1111111111111111,0.2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.18,0.088888888888889,0.18,0.2,0.2,0.1111111111111111,0.2,0.17406160671880644,0.1818809700744564,0.17406160671880644,0.1818809700744564,0.08229067190266594,0.09097885429855762,0.17406160671880644,0.1818809700744564
0.18,0.18,0.0888888888888889,0.18,0.2,0.2,0.1111111111111111,0.2,0.20543141140334067,0.18080829538434937,0.20543141140334067,0.18080829538434937,0.11714601093547537,0.08978699397677332,0.20543141140334067,0.18080829538434937
0.18,0.18,0.088888888888889,0.18,0.2,0.2,0.1111111111111111,0.2,0.21922406628526167,0.19142405881508556,0.21922406628526167,0.19142405881508556,0.1324711852053452,0.10158228597996795,0.21922406628526167,0.19142405881508556
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.20723669159994917,0.22229909008811735,0.20723669159994917,0.22229909008811735,0.11915187752263957,0.13588787748739647,0.20723669159994917,0.22229909008811735
0.2,0.2,0.1111111111111111,0.2,0.2,0.2,0.1111111111111111,0.2,0.22290736993669832,0.21856341332512705,0.22290736993669832,0.21856341332512705,0.1365637439436204,0.1317371258556867,0.22290736993669832,0.21856341332512705
0.21,0.2099999999999999,0.1222222222222222,0.21,0.2,0.2,0.1111111111111111,0.2,0.2404084463556553,0.21351919958198137,0.2404084463556553,0.21351919958198137,0.15600938422945934,0.12613244386632633,0.2404084463556553,0.21351919958198137
0.24,0.24,0.1555555555555555,0.24,0.2,0.2,0.1111111111111111,0.2,0.2452295752229578,0.2146255411915728,0.2452295752229578,0.2146255411915728,0.16136619427622473,0.1273617127615948,0.2452295752229578,0.2146255411915728
0.27,0.27,0.1888888888888888,0.27,0.2,0.2,0.1111111111111111,0.2,0.2452295752229578,0.2146255411915728,0.2452295752229578,0.2146255411915728,0.16136619427622473,0.1273617127615948,0.2452295752229578,0.2146255411915728
0.27,0.27,0.1888888888888888,0.27,0.2,0.2,0.1111111111111111,0.2,0.24094140258456323,0.21297198595982528,0.24094140258456323,0.21297198595982528,0.1566015592518013,0.1255244285560234,0.24094140258456323,0.21297198595982528
0.23,0.23,0.1444444444444446,0.23,0.2,0.2,0.1111111111111111,0.2,0.244995382900758,0.21712979142027794,0.244995382900758,0.21712979142027794,0.16110598053254768,0.13014421201337806,0.244995382900758,0.21712979142027794
0.17,0.17,0.077777777777778,0.17,0.2,0.2,0.1111111111111111,0.2,0.21908117182815162,0.21932874685892337,0.21908117182815162,0.21932874685892337,0.13231241072314462,0.132587495796102,0.21908117182815162,0.21932874685892337
0.13,0.13,0.0333333333333333,0.13,0.2,0.2,0.1111111111111111,0.2,0.23541722259264522,0.21322001500661655,0.23541722259264522,0.21322001500661655,0.15046358076639205,0.12580001585536282,0.23541722259264522,0.21322001500661655
0.1,0.1,0.0,0.1,0.2,0.2,0.1111111111111111,0.2,0.23109358882394013,0.21159936320943395,0.23109358882394013,0.21159936320943395,0.14565954318188706,0.12399929107577123,0.23109358882394013,0.21159936320943395
0.1,0.1,0.0,0.1,0.2,0.2,0.1111111111111111,0.2,0.23084790760489166,0.21707619613874915,0.23084790760489166,0.21707619613874915,0.14538656396725874,0.1300846618268927,0.23084790760489166,0.21707619613874915
0.12,0.12,0.022222222222222,0.12,0.2,0.2,0.1111111111111111,0.2,0.19367203910112635,0.20559744250823309,0.19367203910112635,0.20559744250823309,0.10408004103647764,0.1173304907175314,0.19367203910112635,0.20559744250823309
0.17,0.17,0.0777777777777777,0.17,0.2,0.2,0.1111111111111111,0.2,0.23614781376346394,0.21231358420773186,0.23614781376346394,0.21231358420773186,0.151275348978604,0.12479287123000392,0.23614781376346394,0.21231358420773186
0.23,0.23,0.1444444444444445,0.23,0.2,0.2,0.1111111111111111,0.2,0.2395973128418056,0.21563287471773804,0.2395973128418056,0.21563287471773804,0.15510812532184332,0.12848097270660103,0.2395973128418056,0.21563287471773804
0.3,0.3,0.2222222222222222,0.3,0.18,0.18,0.088888888888889,0.18,0.2403492545302173,0.21614784936616038,0.2403492545302173,0.21614784936616038,0.1559436159685339,0.12905316667836308,0.2403492545302173,0.21614784936616038
0.33,0.33,0.2555555555555556,0.33,0.18,0.18,0.0888888888888889,0.18,0.2378412788602114,0.22389974370988328,0.2378412788602114,0.22389974370988328,0.15315697650334828,0.1376663827089279,0.2378412788602114,0.22389974370988328
0.33,0.33,0.2555555555555555,0.33,0.18,0.18,0.088888888888889,0.18,0.24409583786463118,0.23466467434663382,0.24409583786463118,0.23466467434663382,0.1601064873486037,0.14962741827236145,0.24409583786463118,0.23466467434663382
0.32,0.32,0.2444444444444444,0.32,0.2,0.2,0.1111111111111111,0.2,0.23985640800270827,0.2324925688165813,0.23985640800270827,0.2324925688165813,0.15539601031792424,0.1472139674275745,0.23985640800270827,0.2324925688165813
0.3,0.3,0.2222222222222222,0.3,0.2,0.2,0.1111111111111111,0.2,0.2383378477096333,0.2248838195302101,0.2383378477096333,0.2248838195302101,0.15370872093101953,0.13875980115142655,0.2383378477096333,0.2248838195302101
0.28,0.28,0.1999999999999998,0.28,0.21,0.2099999999999999,0.1222222222222222,0.21,0.23596358223809435,0.22275740105298963,0.23596358223809435,0.22275740105298963,0.15107064743996507,0.13639711331993087,0.23596358223809435,0.22275740105298963
0.27,0.27,0.1888888888888888,0.27,0.24,0.24,0.1555555555555555,0.24,0.22038057260599905,0.22419083997438455,0.22038057260599905,0.22419083997438455,0.13375618990175478,0.13798982335102794,0.22038057260599905,0.22419083997438455
0.27,0.27,0.1888888888888887,0.27,0.27,0.27,0.1888888888888888,0.27,0.2307445071089586,0.22629924153369224,0.2307445071089586,0.22629924153369224,0.14527167586723425,0.1403324907597655,0.2307445071089586,0.22629924153369224
0.27,0.27,0.1888888888888888,0.27,0.27,0.27,0.1888888888888888,0.27,0.23456019335213357,0.23810042654178784,0.23456019335213357,0.23810042654178784,0.14951132753805366,0.1534449198105452,0.23456019335213357,0.23810042654178784
0.28,0.28,0.1999999999999999,0.28,0.23,0.23,0.1444444444444446,0.23,0.1973607560010274,0.2346763349011347,0.1973607560010274,0.2346763349011347,0.1081786160382383,0.14964037317745624,0.1973607560010274,0.2346763349011347
0.31,0.31,0.2333333333333331,0.31,0.17,0.17,0.077777777777778,0.17,0.242969988276999,0.22802591679305145,0.242969988276999,0.22802591679305145,0.15885554337092891,0.14225102012857713,0.242969988276999,0.22802591679305145
0.37,0.37,0.3,0.37,0.13,0.13,0.0333333333333333,0.13,0.24260080620278868,0.21607856698033662,0.24260080620278868,0.21607856698033662,0.15844534064248084,0.12897618566330804,0.24260080620278868,0.21607856698033662
0.38,0.38,0.3111111111111112,0.38,0.1,0.1,0.0,0.1,0.18362690488079636,0.2158047486283439,0.18362690488079636,0.2158047486283439,0.0929187817176712,0.12867194337529994,0.18362690488079636,0.2158047486283439
0.34,0.34,0.2666666666666667,0.34,0.1,0.1,0.0,0.1,0.24127989038044198,0.21787973515549727,0.24127989038044198,0.21787973515549727,0.15697765569887825,0.130977484257887,0.24127989038044198,0.21787973515549727
0.21,0.2099999999999999,0.1222222222222219,0.21,0.12,0.12,0.022222222222222,0.12,0.2393202204822657,0.2145492149803387,0.2393202204822657,0.2145492149803387,0.1548002447751457,0.1272769070117865,0.2393202204822657,0.2145492149803387
0.18,0.18,0.0888888888888888,0.18,0.17,0.17,0.0777777777777777,0.17,0.22922077736974608,0.20971973714650538,0.22922077736974608,0.20971973714650538,0.14357864138750018,0.12191081985043717,0.22922077736974608,0.20971973714650538
0.16,0.16,0.0666666666666666,0.16,0.23,0.23,0.1444444444444445,0.23,0.22150570405472664,0.20325634147806243,0.22150570405472664,0.20325634147806243,0.13500633850779264,0.11472926850189501,0.22150570405472664,0.20325634147806243
0.19,0.19,0.0999999999999999,0.19,0.3,0.3,0.2222222222222222,0.3,0.22005834292857224,0.20687471253609777,0.22005834292857224,0.20687471253609777,0.1333981603553588,0.1187496808603011,0.22005834292857224,0.20687471253609777
0.21,0.2099999999999999,0.1222222222222221,0.21,0.33,0.33,0.2555555555555556,0.33,0.21729276083611718,0.20712621978726342,0.21729276083611718,0.20712621978726342,0.1303252915775954,0.11902913345879651,0.21729276083611718,0.20712621978726342
0.19,0.19,0.0999999999999997,0.19,0.33,0.33,0.2555555555555555,0.33,0.21552262851214848,0.2081697289363969,0.21552262851214848,0.2081697289363969,0.12835847782874593,0.1201885880446431,0.21552262851214848,0.2081697289363969
0.16,0.16,0.0666666666666665,0.16,0.32,0.32,0.2444444444444444,0.32,0.17328173912767567,0.19558900226425682,0.17328173912767567,0.19558900226425682,0.0814241544999426,0.10621000262684513,0.17328173912767567,0.19558900226425682
0.12,0.12,0.0222222222222219,0.12,0.3,0.3,0.2222222222222222,0.3,0.11068500680706708,0.11844033182578172,0.11068500680706708,0.11844033182578172,0.011872229929656055,0.020489256119226584,0.11068500680706708,0.11844033182578172
0.1,0.1,0.0,0.1,0.28,0.28,0.1999999999999998,0.28,0.11242582069793018,0.10443236246449258,0.11242582069793018,0.10443236246449258,0.013806466076044487,0.004924846423378008,0.11242582069793018,0.10443236246449258
0.1,0.1,1.1102230246251563e-16,0.1,0.27,0.27,0.1888888888888888,0.27,0.10610717535841648,0.10256546074849596,0.10610717535841648,0.10256546074849596,0.006785748559386549,0.0028505110878845334,0.10610717535841648,0.10256546074849596
0.1,0.1,0.0,0.1,0.27,0.27,0.1888888888888887,0.27,0.18133080966175127,0.10962712801359388,0.18133080966175127,0.10962712801359388,0.09036756378018963,0.010696807247054619,0.18133080966175127,0.10962712801359388
0.1,0.1,0.0,0.1,0.27,0.27,0.1888888888888888,0.27,0.12934306668511494,0.11337221740355345,0.12934306668511494,0.11337221740355345,0.03260340641842932,0.014858017182304593,0.12934306668511494,0.11337221740355345
0.1,0.1,1.1102230246251563e-16,0.1,0.28,0.28,0.1999999999999999,0.28,0.11109417555286481,0.11422026331762243,0.11109417555286481,0.11422026331762243,0.01232686157733597,0.015800290569757056,0.11109417555286481,0.11422026331762243
0.1,0.1,0.0,0.1,0.31,0.31,0.2333333333333331,0.31,0.1653513135469592,0.11116022211543236,0.1653513135469592,0.11116022211543236,0.07261256817879677,0.012400244486764772,0.1653513135469592,0.11116022211543236
0.12,0.12,0.022222222222222,0.12,0.37,0.37,0.3,0.37,0.14672870881105243,0.12416463037141007,0.14672870881105243,0.12416463037141007,0.05192078701725255,0.02684958716715593,0.14672870881105243,0.12416463037141007
0.15,0.15,0.0555555555555553,0.15,0.38,0.38,0.3111111111111112,0.38,0.13708055448997844,0.1794847404751389,0.13708055448997844,0.1794847404751389,0.04120061604553448,0.08831637846246128,0.13708055448997844,0.1794847404751389
0.18,0.18,0.088888888888889,0.18,0.34,0.34,0.2666666666666667,0.34,0.19558332636464615,0.1677526645842088,0.19558332636464615,0.1677526645842088,0.10620369426540614,0.07528073813649866,0.19558332636464615,0.1677526645842088
0.2,0.2,0.1111111111111109,0.2,0.21,0.2099999999999999,0.1222222222222219,0.21,0.19295043664957043,0.16022377431759757,0.19295043664957043,0.16022377431759757,0.10327826156249789,0.06691530451077442,0.19295043664957043,0.16022377431759757
0.2,0.2,0.1111111111111112,0.2,0.18,0.18,0.0888888888888888,0.18,0.14723508974810662,0.16255999519927405,0.14723508974810662,0.16255999519927405,0.0524834335608677,0.06951110537149043,0.14723508974810662,0.16255999519927405
0.18,0.18,0.0888888888888889,0.18,0.16,0.16,0.0666666666666666,0.16,0.1483780459495836,0.1653099988732114,0.1483780459495836,0.1653099988732114,0.05375338504882239,0.07256666612540051,0.1483780459495836,0.1653099988732114
0.15,0.15,0.0555555555555553,0.15,0.19,0.19,0.0999999999999999,0.19,0.11580019884560386,0.15603476676544428,0.11580019884560386,0.15603476676544428,0.017555777096698085,0.062260852195957554,0.11580019884560386,0.15603476676544428
0.12,0.12,0.022222222222222,0.12,0.21,0.2099999999999999,0.1222222222222221,0.21,0.1245045599646956,0.10246607590385536,0.1245045599646956,0.10246607590385536,0.027227289561565636,0.0027400832839224454,0.1245045599646956,0.10246607590385536
0.1,0.1,1.1102230246251563e-16,0.1,0.19,0.19,0.0999999999999997,0.19,0.11025006192903686,0.09487249391941398,0.11025006192903686,0.09487249391941398,0.011388958182408903,-0.005697229962980317,0.11025006192903686,0.09487249391941398
0.1,0.1,0.0,0.1,0.16,0.16,0.0666666666666665,0.16,0.11619998706892834,0.09388705358450429,0.11619998706892834,0.09388705358450429,0.017999986138994735,-0.006792163245821645,0.11619998706892834,0.09388705358450429
0.1,0.1,0.0,0.1,0.12,0.12,0.0222222222222219,0.12,0.11714781557226538,0.09904016093541448,0.11714781557226538,0.09904016093541448,0.019053129259412896,-0.0010664886410060074,0.11714781557226538,0.09904016093541448
0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.10435366558997126,0.09904016093541448,0.10435366558997126,0.09904016093541448,0.0048374057940563505,-0.0010664886410060074,0.10435366558997126,0.09904016093541448
0.1,0.1,1.1102230246251563e-16,0.1,0.1,0.1,1.1102230246251563e-16,0.1,0.10348239855755212,0.10140043399325346,0.10348239855755212,0.10140043399325346,0.0038693306750481383,0.0015560367557119047,0.10348239855755212,0.10140043399325346
0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.10452238974840576,0.10013754368565839,0.10452238974840576,0.10013754368565839,0.005024876200610889,0.00015282515710704654,0.10452238974840576,0.10013754368565839
0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.11185680067926779,0.10654134432754218,0.11185680067926779,0.10654134432754218,0.013174221790708656,0.007268159498001957,0.11185680067926779,0.10654134432754218
0.1,0.1,0.0,0.1,0.1,0.1,1.1102230246251563e-16,0.1,0.11393618700992081,0.10573153884250058,0.11393618700992081,0.10573153884250058,0.015484651329104834,0.0063683756774673625,0.11393618700992081,0.10573153884250058
0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1097436344366129,0.10573153884250058,0.1097436344366129,0.10573153884250058,0.010826259607533603,0.0063683756774673625,0.1097436344366129,0.10573153884250058
0.1,0.1,0.0,0.1,0.12,0.12,0.022222222222222,0.12,0.11714314889887187,0.10378157714849022,0.11714314889887187,0.10378157714849022,0.019047942069545073,0.004201751635384008,0.11714314889887187,0.10378157714849022
0.1,0.1,0.0,0.1,0.15,0.15,0.0555555555555553,0.15,0.11723940371462443,0.10851130491738761,0.11723940371462443,0.10851130491738761,0.019154891797755046,0.00945700444827574,0.11723940371462443,0.10851130491738761
0.1,0.1,0.0,0.1,0.18,0.18,0.088888888888889,0.18,0.11683309203460494,0.1111854350967203,0.11683309203460494,0.1111854350967203,0.01870343444235946,0.012428259860424616,0.11683309203460494,0.1111854350967203
0.1,0.1,0.0,0.1,0.2,0.2,0.1111111111111109,0.2,0.1100599249221024,0.11270018509772968,0.1100599249221024,0.11270018509772968,0.011177692638859519,0.01411131530835286,0.1100599249221024,0.11270018509772968
0.1,0.1,0.0,0.1,0.2,0.2,0.1111111111111112,0.2,0.10783002862157699,0.10283033200964375,0.10783002862157699,0.10283033200964375,0.008700029642002284,0.0031448124003120026,0.10783002862157699,0.10283033200964375
0.1,0.1,0.0,0.1,0.18,0.18,0.0888888888888889,0.18,0.10443217220077242,0.10839665889079866,0.10443217220077242,0.10839665889079866,0.004924633749043191,0.009329619903582725,0.10443217220077242,0.10839665889079866
0.1,0.1,0.0,0.1,0.15,0.15,0.0555555555555553,0.15,0.10362028904628759,0.1064593845852722,0.10362028904628759,0.1064593845852722,0.004022541031370775,0.007177092375430193,0.10362028904628759,0.1064593845852722
0.1,0.1,0.0,0.1,0.12,0.12,0.022222222222222,0.12,0.11630816815828339,0.10262229328968558,0.11630816815828339,0.10262229328968558,0.01812018524398535,0.002913657353724751,0.11630816815828339,0.10262229328968558
0.1,0.1,0.0,0.1,0.1,0.1,1.1102230246251563e-16,0.1,0.10130282700171121,0.10484327617268983,0.10130282700171121,0.10484327617268983,0.001447582950351734,0.005381415922101326,0.10130282700171121,0.10484327617268983
0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1009602715620316,0.11232979899874836,0.1009602715620316,0.11232979899874836,0.0010669655449921881,0.013699774926113748,0.1009602715620316,0.11232979899874836
0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.112633644654763,0.11265433104987185,0.112633644654763,0.11265433104987185,0.014037381543835189,0.014060366082497175,0.112633644654763,0.11265433104987185
0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.10663730731255315,0.10712430964331955,0.10663730731255315,0.10712430964331955,0.007374784422014628,0.007915897702647327,0.10663730731255315,0.10712430964331955
