precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.701,0.701,0.701,0.0049916805324459,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.694,0.694,0.694,0.0075182117164744,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.678,0.678,0.678,0.0288099604285301,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.673,0.673,0.673,0.0388007054673722,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.664,0.664,0.664,0.0572602186258446,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.644,0.644,0.644,0.0418774895037139,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.619,0.619,0.619,0.0338384760513662,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.569,0.569,0.569,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.554,0.554,0.554,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.558,0.558,0.558,0.0322933771209633,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.546,0.546,0.546,0.0357658652620848,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.545,0.545,0.545,0.048156980879461,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.546,0.546,0.546,0.0659397181359942,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.538,0.538,0.538,0.0726615816940988,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.544,0.544,0.544,0.0879999999999999,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.527,0.527,0.527,0.0614110979704254,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.534,0.534,0.534,0.0696857294582216,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51,0.51,0.51,0.0353153337612071,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.518,0.518,0.518,0.0551576240154625,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.509,0.509,0.509,0.0596391772321599,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.52,0.52,0.52,0.0766851457875683,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.536,0.536,0.536,0.0995746266339615,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.549,0.549,0.549,0.1174859110832811,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.529,0.529,0.529,0.0804516915003279,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.518,0.518,0.518,0.0711871461550616,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.497,0.497,0.497,0.0685944108257845,0.518,0.518,0.518,0.0711871461550616,0.49008167298498295,0.48794171253349006,0.49008167298498295,0.48794171253349006,0.49008167298498295,0.48794171253349006,0.025012288848590098,0.030853954015052382
0.49,0.49,0.49,0.0621379576674818,0.518,0.518,0.518,0.0711871461550616,0.48899272882167993,0.48761272014273427,0.48899272882167993,0.48761272014273427,0.48899272882167993,0.48761272014273427,0.044426025094251684,0.03324311352084761
0.5,0.5,0.5,0.0735799833985533,0.518,0.518,0.518,0.0711871461550616,0.5094854728134187,0.49537484515340413,0.5094854728134187,0.49537484515340413,0.5094854728134187,0.49537484515340413,0.10158783649640263,0.07423971747685187
0.516,0.516,0.516,0.0863062988231473,0.518,0.518,0.518,0.0711871461550616,0.5026046610104369,0.49691525566641503,0.5026046610104369,0.49691525566641503,0.5026046610104369,0.49691525566641503,0.05635599570514244,0.0706141067569282
0.517,0.517,0.517,0.0908748682427345,0.518,0.518,0.518,0.0711871461550616,0.5129692018144635,0.5140495652668184,0.5129692018144635,0.5140495652668184,0.5129692018144635,0.5140495652668184,0.04311080366950517,0.09294336298111232
0.51,0.51,0.51,0.0705896634396527,0.518,0.518,0.518,0.0711871461550616,0.5249342232968245,0.5092273554597243,0.5249342232968245,0.5092273554597243,0.5249342232968245,0.5092273554597243,0.03987390964326189,0.09872371766421478
0.514,0.514,0.514,0.0709979317279057,0.518,0.518,0.518,0.0711871461550616,0.5342395322621124,0.5225490258180381,0.5342395322621124,0.5225490258180381,0.5342395322621124,0.5225490258180381,0.1008747697665746,0.10331326871205021
0.51,0.51,0.51,0.053805632366799,0.497,0.497,0.497,0.0685944108257845,0.5198881830483005,0.5263670363381416,0.5198881830483005,0.5263670363381416,0.5198881830483005,0.5263670363381416,0.04411509790144546,0.09050162501103885
0.523,0.523,0.523,0.0925140974225118,0.49,0.49,0.49,0.0621379576674818,0.513562743387261,0.512065191420681,0.513562743387261,0.512065191420681,0.513562743387261,0.512065191420681,0.06603371753004023,0.07498301233196987
0.531,0.531,0.531,0.1184210526315789,0.5,0.5,0.5,0.0735799833985533,0.5052513309414883,0.5142810128576331,0.5052513309414883,0.5142810128576331,0.5052513309414883,0.5142810128576331,0.027412732889860004,0.10819365770727284
0.502,0.502,0.502,0.076190193517749,0.516,0.516,0.516,0.0863062988231473,0.4939837273870384,0.4992404675070962,0.4939837273870384,0.4992404675070962,0.4939837273870384,0.4992404675070962,0.049921805074002484,0.05407032003790434
0.487,0.487,0.487,0.0554086600428656,0.517,0.517,0.517,0.0908748682427345,0.49514569633592825,0.4872435681300443,0.49514569633592825,0.4872435681300443,0.49514569633592825,0.4872435681300443,0.05416496837724081,0.06119621812112507
0.494,0.494,0.494,0.053030303030303,0.51,0.51,0.51,0.0705896634396527,0.4863290413886518,0.48978533402320074,0.4863290413886518,0.48978533402320074,0.4863290413886518,0.48978533402320074,0.024769093306589204,0.029643564684362116
0.601,0.601,0.601,0.0873073966987519,0.514,0.514,0.514,0.0709979317279057,0.6051990156786312,0.5863735667462623,0.6051990156786312,0.5863735667462623,0.6051990156786312,0.5863735667462623,0.08652954610218529,0.08707004972027758
0.687,0.687,0.687,0.0723177237700058,0.51,0.51,0.51,0.053805632366799,0.738086220442559,0.7650931064359465,0.738086220442559,0.7650931064359465,0.738086220442559,0.7650931064359465,0.0376913836775036,0.09898450179220583
0.824,0.824,0.824,0.0,0.523,0.523,0.523,0.0925140974225118,0.8079031824371782,0.8118236004268242,0.8079031824371782,0.8118236004268242,0.8079031824371782,0.8118236004268242,0.009310909461663405,0.016353928409606703
0.817,0.817,0.817,0.0,0.531,0.531,0.531,0.1184210526315789,0.812296163460735,0.8123980430366321,0.812296163460735,0.8123980430366321,0.812296163460735,0.8123980430366321,0.0041282199611524266,0.009683263489821316
