precision,f1-score,kappa,recall,last_precision,last_f1-score,last_kappa,last_recall,precision_pred_0_with_drift,precision_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift
0.7777777777777778,0.8513513513513513,0.4424733907754689,0.9402985074626866,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7525773195876289,0.8439306358381503,0.0,0.9605263157894736,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.8372093023255814,0.0,0.9863013698630136,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7551020408163265,0.8604651162790697,0.1097922848664688,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6288659793814433,0.7721518987341772,0.0922844175491678,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5434782608695652,0.704225352112676,0.16,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4838709677419355,0.6521739130434783,0.1160220994475137,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4157303370786517,0.5873015873015873,0.1353508480212837,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6125,0.7596899224806202,0.3873517786561264,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5595238095238095,0.712121212121212,0.2601246105919003,0.9791666666666666,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5875,0.7343750000000001,0.3359375,0.9791666666666666,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5476190476190477,0.6865671641791046,0.16,0.92,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5324675324675324,0.656,0.158183241973375,0.8541666666666666,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6506024096385542,0.75,0.1576977070659803,0.8852459016393442,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72,0.7999999999999999,0.4,0.9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7848101265822784,0.8794326241134751,0.6050185873605948,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7230769230769231,0.8392857142857142,0.6463654223968567,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.890625,0.9421487603305784,0.8542880932556203,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8064516129032258,0.8928571428571428,0.76,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7941176470588235,0.8852459016393442,0.7116968698517299,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7611940298507462,0.864406779661017,0.6778091018928716,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7532467532467533,0.8592592592592593,0.5840630472854642,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6419753086419753,0.7761194029850746,0.3768176152887411,0.981132075471698,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5483870967741935,0.7034482758620689,0.1093620546810273,0.9807692307692308,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4777777777777778,0.6417910447761194,0.1240875912408758,0.9772727272727272,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.6612903225806451,0.2380261248185777,0.9761904761904762,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6911764705882353,0.7899159663865546,0.4963738920225624,0.9215686274509804,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.855072463768116,0.887218045112782,0.6642793196060877,0.921875,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.974025974025974,0.8873239436619719,0.9493670886075948,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9690721649484536,0.9740932642487048,0.2603550295857988,0.9791666666666666,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9484536082474226,0.9735449735449736,0.5247148288973384,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
