precision,f1-score,kappa,recall,last_precision,last_f1-score,last_kappa,last_recall,precision_pred_0_with_drift,precision_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift
0.7831325301204819,0.8666666666666668,0.4842702423929861,0.9701492537313432,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7575757575757576,0.8571428571428571,0.0,0.986842105263158,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73,0.8439306358381503,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7551020408163265,0.8604651162790697,0.1097922848664688,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6288659793814433,0.7721518987341772,0.0922844175491678,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5319148936170213,0.6944444444444444,0.12,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46875,0.6382978723404256,0.0659340659340658,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3814432989690721,0.5522388059701492,0.0356798457087752,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5212765957446809,0.6853146853146853,0.1155660377358489,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5052631578947369,0.6713286713286714,0.0926640926640925,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5106382978723404,0.676056338028169,0.1112828438948996,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5108695652173914,0.6619718309859155,0.04,0.94,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4615384615384615,0.6043165467625898,0.0,0.875,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5955056179775281,0.7066666666666667,0.0,0.8688524590163934,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6352941176470588,0.7448275862068966,0.1395348837209302,0.9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.717948717948718,0.8,0.3530499075785582,0.9032258064516128,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6470588235294118,0.7652173913043478,0.4714173844949099,0.9361702127659576,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7941176470588235,0.864,0.6419545071609098,0.9473684210526316,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.684931506849315,0.8130081300813007,0.54,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.675,0.8059701492537313,0.4537815126050419,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6710526315789473,0.8031496062992126,0.4947453516572353,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7125,0.8260869565217391,0.4690265486725664,0.9827586206896552,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6538461538461539,0.7786259541984734,0.3998344370860927,0.9622641509433962,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.532608695652174,0.6805555555555555,0.0480132450331124,0.9423076923076924,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4456521739130434,0.6029411764705883,0.0188953488372094,0.9318181818181818,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4545454545454545,0.6153846153846153,0.108416547788873,0.9523809523809524,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6025641025641025,0.7286821705426356,0.2920711974110032,0.9215686274509804,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7721518987341772,0.8531468531468531,0.498567335243553,0.953125,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.926829268292683,0.9440993788819876,0.7137404580152671,0.9620253164556962,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9690721649484536,0.9740932642487048,0.2603550295857988,0.9791666666666666,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9484536082474226,0.9735449735449736,0.5247148288973384,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.88,0.9361702127659576,0.7857142857142857,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8169014084507042,0.8923076923076924,0.6971008221549113,0.9830508474576272,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.8,0.5882352941176471,0.9333333333333332,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78125,0.8547008547008547,0.6541903986981286,0.9433962264150944,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8695652173913043,0.909090909090909,0.7336884154460719,0.9523809523809524,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8902439024390244,0.935897435897436,0.7113163972286374,0.9864864864864864,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8131868131868132,0.896969696969697,0.4393139841688654,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6976744186046512,0.8219178082191781,0.3925233644859812,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6578947368421053,0.7936507936507937,0.48,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6376811594202898,0.7787610619469026,0.5218056618209641,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
