recall,f1-score,kappa,precision,last_recall,last_f1-score,last_kappa,last_precision,recall_pred_0_with_drift,recall_pred_0_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift
0.05,0.05,0.0076256137052126,0.05,0.11,0.11,0.0674769488683989,0.11,0.11904102576798585,0.12323701839512227,0.11904102576798585,0.12323701839512227,0.07394100582776436,0.08493864408330368,0.11904102576798585,0.12323701839512227
0.05,0.05,0.0101073252057934,0.05,0.17,0.17,0.1325250836120401,0.17,0.12514224713412725,0.12225538575706783,0.12514224713412725,0.12225538575706783,0.08674547138688368,0.08353297377304462,0.12514224713412725,0.12225538575706783
0.09,0.09,0.0511938275466582,0.09,0.19,0.19,0.1559862457017817,0.19,0.11442215701725697,0.12193623036980486,0.11442215701725697,0.12193623036980486,0.07366151924932039,0.08144305289286789,0.11442215701725697,0.12193623036980486
0.11,0.11,0.0677699800984602,0.11,0.16,0.16,0.1231732776617955,0.16,0.10675817670753089,0.12766724478118743,0.10675817670753089,0.12766724478118743,0.06531199759165698,0.08684941546878999,0.10675817670753089,0.12766724478118743
0.1,0.1,0.0590695243073705,0.1,0.14,0.14,0.0999476713762428,0.14,0.07754104623348336,0.10066284225588985,0.07754104623348336,0.10066284225588985,0.03403919808752136,0.05697107089360586,0.07754104623348336,0.10066284225588985
0.09,0.09,0.0520833333333333,0.09,0.12,0.12,0.0796904413302657,0.12,0.08205039164414812,0.10401741924266285,0.08205039164414812,0.10401741924266285,0.04277870597620905,0.06129508000962084,0.08205039164414812,0.10401741924266285
0.06,0.06,0.020527248098364,0.06,0.13,0.13,0.0935611585747029,0.13,0.08210607054021835,0.10784534980145634,0.08210607054021835,0.10784534980145634,0.04421120981775318,0.0709499047032321,0.08210607054021835,0.10784534980145634
0.06,0.06,0.0169420623300565,0.06,0.13,0.13,0.0921423353855785,0.13,0.09892552558629668,0.1151985622879308,0.09892552558629668,0.1151985622879308,0.06594492715554498,0.07912847619670911,0.09892552558629668,0.1151985622879308
0.07,0.07,0.0259740259740258,0.07,0.11,0.11,0.0692323781635642,0.11,0.0997078153161883,0.13445971385118222,0.0997078153161883,0.13445971385118222,0.06820015054333427,0.09728065957833366,0.0997078153161883,0.13445971385118222
0.07,0.07,0.0310481350281307,0.07,0.08,0.08,0.0382605059586033,0.08,0.10005049238772443,0.12826119558296942,0.10005049238772443,0.12826119558296942,0.05431034147475696,0.08858625778161051,0.10005049238772443,0.12826119558296942
0.08,0.08,0.041466972285893,0.08,0.07,0.07,0.0311490780289612,0.07,0.0918028525880985,0.1086201191987275,0.0918028525880985,0.1086201191987275,0.04075703256329165,0.07215121902647284,0.0918028525880985,0.1086201191987275
0.1,0.1,0.0573942186845413,0.1,0.08,0.08,0.040767386091127,0.08,0.08434957835776143,0.1070527069959501,0.08434957835776143,0.1070527069959501,0.038442972621201124,0.06528121966829571,0.08434957835776143,0.1070527069959501
0.09,0.09,0.0498068288608124,0.09,0.09,0.09,0.0480175750601528,0.09,0.07653808738529672,0.13496889055643402,0.07653808738529672,0.13496889055643402,0.034026190578311855,0.09691155426834014,0.07653808738529672,0.13496889055643402
0.1,0.1,0.0620114643043253,0.1,0.1,0.1,0.0589711417816815,0.1,0.1016918289848485,0.13805048773081735,0.1016918289848485,0.13805048773081735,0.0677556372301897,0.09738012958440287,0.1016918289848485,0.13805048773081735
0.11,0.11,0.072723484059179,0.11,0.1,0.1,0.0621092121717381,0.1,0.09893405886750448,0.12716953304625808,0.09893405886750448,0.12716953304625808,0.05442387908655624,0.08596333771543387,0.09893405886750448,0.12716953304625808
0.09,0.09,0.0477187107576392,0.09,0.08,0.08,0.0408673894912429,0.08,0.08389265151960958,0.08737827034552838,0.08389265151960958,0.08737827034552838,0.0347832709648895,0.04317583482587527,0.08389265151960958,0.08737827034552838
0.09,0.09,0.0495090871109255,0.09,0.04,0.04,0.0,0.04,0.07825490371277276,0.07555492823575573,0.07825490371277276,0.07555492823575573,0.03748032805186752,0.03512462680092716,0.07825490371277276,0.07555492823575573
0.07,0.07,0.03125,0.07,0.05,0.05,0.0076256137052126,0.05,0.07980538709548494,0.08820127331467292,0.07980538709548494,0.08820127331467292,0.03790590478760614,0.045037540328658164,0.07980538709548494,0.08820127331467292
0.08,0.08,0.0414669722858929,0.08,0.05,0.05,0.0101073252057934,0.05,0.10041242994348877,0.12243474915314538,0.10041242994348877,0.12243474915314538,0.06597362082525975,0.08223730491721468,0.10041242994348877,0.12243474915314538
0.11,0.11,0.0692323781635642,0.11,0.09,0.09,0.0511938275466582,0.09,0.11050369851305042,0.11940867196345258,0.11050369851305042,0.11940867196345258,0.07641130569979576,0.07960545480613453,0.11050369851305042,0.11940867196345258
0.09,0.09,0.0481171548117155,0.09,0.11,0.11,0.0677699800984602,0.11,0.09447621492382494,0.13097377872630386,0.09447621492382494,0.13097377872630386,0.05798806580194614,0.09046965769631751,0.09447621492382494,0.13097377872630386
0.07,0.07,0.0310481350281308,0.07,0.1,0.1,0.0590695243073705,0.1,0.08409275316774192,0.08908103076004319,0.08409275316774192,0.08908103076004319,0.045305458217935364,0.048818150597097563,0.08409275316774192,0.08908103076004319
0.06,0.06,0.0206292977703688,0.06,0.09,0.09,0.0520833333333333,0.09,0.08483696325266017,0.10972698053846824,0.08483696325266017,0.10972698053846824,0.04286981470660041,0.07086018784307895,0.08483696325266017,0.10972698053846824
0.08,0.08,0.037354818457675,0.08,0.06,0.06,0.020527248098364,0.06,0.08351437519124548,0.07752586375883563,0.08351437519124548,0.07752586375883563,0.040997340613164596,0.033577655888480815,0.08351437519124548,0.07752586375883563
0.09,0.09,0.0480175750601528,0.09,0.06,0.06,0.0169420623300565,0.06,0.10082562599675017,0.0833219547407523,0.10082562599675017,0.0833219547407523,0.06052313919122758,0.04508885092623756,0.10082562599675017,0.0833219547407523
0.06,0.06,0.020527248098364,0.06,0.07,0.07,0.0259740259740258,0.07,0.09829604893037588,0.10963231865463964,0.09829604893037588,0.10963231865463964,0.06259721037113236,0.07007726211484702,0.09829604893037588,0.10963231865463964
0.05,0.05,0.0103135743306594,0.05,0.07,0.07,0.0310481350281307,0.07,0.0616698227000806,0.0938320680509606,0.0616698227000806,0.0938320680509606,0.02613387794417989,0.05553928191109023,0.0616698227000806,0.0938320680509606
0.08,0.08,0.036548329668028,0.08,0.08,0.08,0.041466972285893,0.08,0.0627538758642179,0.0887161849383167,0.0627538758642179,0.0887161849383167,0.02719947876123406,0.050824817740810845,0.0627538758642179,0.0887161849383167
0.08,0.08,0.0370525434373038,0.08,0.1,0.1,0.0573942186845413,0.1,0.07737851638956962,0.09026140992223204,0.07737851638956962,0.09026140992223204,0.040802463468757946,0.04626339094630779,0.07737851638956962,0.09026140992223204
0.09,0.09,0.0516882034180909,0.09,0.09,0.09,0.0498068288608124,0.09,0.07954868142573036,0.08760475118698309,0.07954868142573036,0.08760475118698309,0.04310642154772431,0.04416778508417101,0.07954868142573036,0.08760475118698309
0.1,0.1,0.0621092121717382,0.1,0.1,0.1,0.0620114643043253,0.1,0.08690447294870235,0.08730299445518784,0.08690447294870235,0.08730299445518784,0.05203950500742748,0.048586409959868265,0.08690447294870235,0.08730299445518784
0.09,0.09,0.0464214607565756,0.09,0.11,0.11,0.072723484059179,0.11,0.07986474162278603,0.08869662575401248,0.07986474162278603,0.08869662575401248,0.04177969725461587,0.04763054734844392,0.07986474162278603,0.08869662575401248
0.07,0.07,0.0287206266318538,0.07,0.09,0.09,0.0477187107576392,0.09,0.07796773049889683,0.06256684841491136,0.07796773049889683,0.06256684841491136,0.03832144036553764,0.024165531771703583,0.07796773049889683,0.06256684841491136
0.09,0.09,0.0518858095436548,0.09,0.09,0.09,0.0495090871109255,0.09,0.08241916302469499,0.0931885954152485,0.08241916302469499,0.0931885954152485,0.0390974949083264,0.05080931958632924,0.08241916302469499,0.0931885954152485
0.07,0.07,0.0311490780289614,0.07,0.07,0.07,0.03125,0.07,0.08614378032009049,0.09702044537777862,0.08614378032009049,0.09702044537777862,0.043018333277323406,0.05482353933786812,0.08614378032009049,0.09702044537777862
0.09,0.09,0.0470206304325061,0.09,0.08,0.08,0.0414669722858929,0.08,0.08403027131680321,0.09082774043529795,0.08403027131680321,0.09082774043529795,0.043499575251348024,0.04857675120165905,0.08403027131680321,0.09082774043529795
0.12,0.12,0.0808439523710049,0.12,0.11,0.11,0.0692323781635642,0.11,0.09753092401831681,0.09258373230644652,0.09753092401831681,0.09258373230644652,0.057738973264021165,0.05020852948466815,0.09753092401831681,0.09258373230644652
0.09,0.09,0.0516882034180909,0.09,0.09,0.09,0.0481171548117155,0.09,0.07847331359192115,0.09058050283665212,0.07847331359192115,0.09058050283665212,0.037989910280835586,0.04934350612727555,0.07847331359192115,0.09058050283665212
0.08,0.08,0.0416666666666666,0.08,0.07,0.07,0.0310481350281308,0.07,0.0769807269350014,0.0890480602818052,0.0769807269350014,0.0890480602818052,0.03738701560738793,0.04604203714232218,0.0769807269350014,0.0890480602818052
0.1,0.1,0.0561090718405874,0.1,0.06,0.06,0.0206292977703688,0.06,0.08409625976277449,0.09187743617469836,0.08409625976277449,0.09187743617469836,0.04114544807061188,0.05065459545684482,0.08409625976277449,0.09187743617469836
0.09,0.09,0.0488136301871016,0.09,0.08,0.08,0.037354818457675,0.08,0.07369935304159485,0.08167896603774547,0.07369935304159485,0.08167896603774547,0.03254849762604797,0.0412653551826737,0.07369935304159485,0.08167896603774547
0.1,0.1,0.0624023335764143,0.1,0.09,0.09,0.0480175750601528,0.09,0.08318869783927357,0.10569226291335607,0.08318869783927357,0.10569226291335607,0.038591941702024346,0.06382634437346127,0.08318869783927357,0.10569226291335607
0.09,0.09,0.0519845817272633,0.09,0.06,0.06,0.020527248098364,0.06,0.07720745745657652,0.07894681254605453,0.07720745745657652,0.07894681254605453,0.03206634437702631,0.03769489492072662,0.07720745745657652,0.07894681254605453
0.07,0.07,0.0260760289035502,0.07,0.05,0.05,0.0103135743306594,0.05,0.07275755259418146,0.06762345609917811,0.07275755259418146,0.06762345609917811,0.0339001225317503,0.02813764374272126,0.07275755259418146,0.06762345609917811
0.06,0.06,0.0177638453500521,0.06,0.08,0.08,0.036548329668028,0.08,0.07206820189960143,0.08448698642612838,0.07206820189960143,0.08448698642612838,0.03373938492267956,0.045302525057132524,0.07206820189960143,0.08448698642612838
0.05,0.05,0.0104166666666666,0.05,0.08,0.08,0.0370525434373038,0.08,0.06694473700608668,0.09092006186197645,0.06694473700608668,0.09092006186197645,0.03247290825077899,0.0495760254254684,0.06694473700608668,0.09092006186197645
0.05,0.05,0.0104166666666666,0.05,0.09,0.09,0.0516882034180909,0.09,0.0701009176159117,0.0849495455043209,0.0701009176159117,0.0849495455043209,0.0327369508239571,0.04336978039487736,0.0701009176159117,0.0849495455043209
0.04,0.04,0.0,0.04,0.1,0.1,0.0621092121717382,0.1,0.06961027522588137,0.08194046208734229,0.06961027522588137,0.08194046208734229,0.03456904898443039,0.04129894836910687,0.06961027522588137,0.08194046208734229
0.07,0.07,0.0279084352461587,0.07,0.09,0.09,0.0464214607565756,0.09,0.08743497681433655,0.09096363270921222,0.08743497681433655,0.09096363270921222,0.044367587339518365,0.04811353991398711,0.08743497681433655,0.09096363270921222
0.06,0.06,0.0208333333333333,0.06,0.07,0.07,0.0287206266318538,0.07,0.0803113686772957,0.09258373230644652,0.0803113686772957,0.09258373230644652,0.03723856081011281,0.05017142321521343,0.0803113686772957,0.09258373230644652
0.07,0.07,0.03125,0.07,0.09,0.09,0.0518858095436548,0.09,0.08203874019301599,0.08788822331340887,0.08203874019301599,0.08788822331340887,0.0416894126155295,0.04487170769324811,0.08203874019301599,0.08788822331340887
0.06,0.06,0.0169420623300565,0.06,0.07,0.07,0.0311490780289614,0.07,0.08225328042491581,0.077303229386287,0.08225328042491581,0.077303229386287,0.04319661859233103,0.03442505751701482,0.08225328042491581,0.077303229386287
0.07,0.07,0.0265857232572744,0.07,0.09,0.09,0.0470206304325061,0.09,0.0795589193527444,0.0714475238404597,0.0795589193527444,0.0714475238404597,0.04163911865369034,0.02883945693572923,0.0795589193527444,0.0714475238404597
0.1,0.1,0.0616202690021895,0.1,0.12,0.12,0.0808439523710049,0.12,0.08398870135846326,0.07374043879378468,0.08398870135846326,0.07374043879378468,0.044173083050360044,0.030771853007983872,0.08398870135846326,0.07374043879378468
0.1,0.1,0.0622069396686464,0.1,0.09,0.09,0.0516882034180909,0.09,0.08527852796755335,0.08501322478244225,0.08527852796755335,0.08501322478244225,0.04339034813097672,0.04232736732763472,0.08527852796755335,0.08501322478244225
0.11,0.11,0.0695243073706221,0.11,0.08,0.08,0.0416666666666666,0.08,0.08928401892547275,0.0890480602818052,0.08928401892547275,0.0890480602818052,0.043523615611917255,0.046004930872867465,0.08928401892547275,0.0890480602818052
0.1,0.1,0.0592662276575729,0.1,0.1,0.1,0.0561090718405874,0.1,0.08805194950108051,0.08543347986811792,0.08805194950108051,0.08543347986811792,0.04203228111892917,0.04284683264402152,0.08805194950108051,0.08543347986811792
0.1,0.1,0.0618159074325029,0.1,0.09,0.09,0.0488136301871016,0.09,0.08875510210921625,0.07615210062394041,0.08875510210921625,0.07615210062394041,0.049781977064945235,0.03284829283233235,0.08875510210921625,0.07615210062394041
0.09,0.09,0.051589369463262,0.09,0.1,0.1,0.0624023335764143,0.1,0.09217318146489746,0.09422731546621406,0.09217318146489746,0.09422731546621406,0.05390679503281355,0.05344126061892523,0.09217318146489746,0.09422731546621406
0.1,0.1,0.0575916230366492,0.1,0.09,0.09,0.0519845817272633,0.09,0.08283570863018028,0.09866402853754616,0.08283570863018028,0.09866402853754616,0.04268076841896165,0.05809337674157992,0.08283570863018028,0.09866402853754616
0.08,0.08,0.0385620231999164,0.08,0.07,0.07,0.0260760289035502,0.07,0.07612749233041174,0.08744072310336626,0.07612749233041174,0.08744072310336626,0.037808126993403836,0.044585822633927866,0.07612749233041174,0.08744072310336626
0.11,0.11,0.0720467104577209,0.11,0.06,0.06,0.0177638453500521,0.06,0.08463410397439991,0.09702044537777862,0.08463410397439991,0.09702044537777862,0.05232980269135064,0.05482353933786812,0.08463410397439991,0.09702044537777862
0.11,0.11,0.0729166666666666,0.11,0.05,0.05,0.0104166666666666,0.05,0.08438415437819861,0.08190166871371493,0.08438415437819861,0.08190166871371493,0.04735083453025956,0.03866214357910067,0.08438415437819861,0.08190166871371493
0.12,0.12,0.0806519013790221,0.12,0.05,0.05,0.0104166666666666,0.05,0.10165127320480864,0.08337603516840252,0.10165127320480864,0.08337603516840252,0.057432840227177914,0.04143412603076348,0.10165127320480864,0.08337603516840252
0.1,0.1,0.0617180984153462,0.1,0.04,0.04,0.0,0.04,0.09904518713306766,0.08781274823973462,0.09904518713306766,0.08781274823973462,0.05456070097288674,0.04519922426312566,0.09904518713306766,0.08781274823973462
0.09,0.09,0.0501043841336116,0.09,0.07,0.07,0.0279084352461587,0.07,0.09656850633259481,0.08744072310336626,0.09656850633259481,0.08744072310336626,0.055271095978158824,0.04462292890338258,0.09656850633259481,0.08744072310336626
0.1,0.1,0.0623046468014168,0.1,0.06,0.06,0.0208333333333333,0.06,0.0983565806401753,0.09702044537777862,0.0983565806401753,0.09702044537777862,0.05532509571263052,0.05482353933786812,0.0983565806401753,0.09702044537777862
0.08,0.08,0.0378581886634595,0.08,0.07,0.07,0.03125,0.07,0.09090438926464227,0.09702044537777862,0.09090438926464227,0.09702044537777862,0.05106604409922791,0.05482353933786812,0.09090438926464227,0.09702044537777862
0.09,0.09,0.0512927439532943,0.09,0.06,0.06,0.0169420623300565,0.06,0.08526267994881767,0.07834540773563077,0.08526267994881767,0.07834540773563077,0.045207567937360985,0.038307493871320146,0.08526267994881767,0.07834540773563077
0.11,0.11,0.0721434528773979,0.11,0.07,0.07,0.0265857232572744,0.07,0.1012713893820289,0.09258373230644652,0.1012713893820289,0.09258373230644652,0.061859968811646494,0.05017142321521343,0.1012713893820289,0.09258373230644652
0.09,0.09,0.0519845817272631,0.09,0.1,0.1,0.0616202690021895,0.1,0.10041831472370043,0.09258373230644652,0.10041831472370043,0.09258373230644652,0.05339341548306145,0.05017142321521343,0.10041831472370043,0.09258373230644652
0.06,0.06,0.017147636971978,0.06,0.1,0.1,0.0622069396686464,0.1,0.08476214211949466,0.09034499361985145,0.08476214211949466,0.09034499361985145,0.040203539665286545,0.04735312647189145,0.08476214211949466,0.09034499361985145
0.07,0.07,0.0278068158059794,0.07,0.11,0.11,0.0695243073706221,0.11,0.09067627820216939,0.09548800282293171,0.09067627820216939,0.09548800282293171,0.04402519033189799,0.052938727053177016,0.09067627820216939,0.09548800282293171
0.06,0.06,0.0203230849400729,0.06,0.1,0.1,0.0592662276575729,0.1,0.08467607870882915,0.06807143237207683,0.08467607870882915,0.06807143237207683,0.04176043020625885,0.025186901620948544,0.08467607870882915,0.06807143237207683
0.11,0.11,0.0721434528773978,0.11,0.1,0.1,0.0618159074325029,0.1,0.0934827646274458,0.06969153196931113,0.0934827646274458,0.06969153196931113,0.05681208097523729,0.027244784922174855,0.0934827646274458,0.06969153196931113
0.13,0.13,0.090243647390986,0.13,0.09,0.09,0.051589369463262,0.09,0.1056735277346433,0.07894681254605453,0.1056735277346433,0.07894681254605453,0.06621397340078407,0.03769489492072662,0.1056735277346433,0.07894681254605453
0.12,0.12,0.0818988002086595,0.12,0.1,0.1,0.0575916230366492,0.1,0.09785819210942905,0.08744072310336626,0.09785819210942905,0.08744072310336626,0.05579700867627022,0.044585822633927866,0.09785819210942905,0.08744072310336626
0.08,0.08,0.0408673894912425,0.08,0.08,0.08,0.0385620231999164,0.08,0.09631043341351346,0.08744072310336626,0.09631043341351346,0.08744072310336626,0.05286133180520494,0.044585822633927866,0.09631043341351346,0.08744072310336626
0.05,0.05,0.0103135743306594,0.05,0.11,0.11,0.0720467104577209,0.11,0.08675832293586273,0.08748951054739362,0.08675832293586273,0.08748951054739362,0.04498021738206531,0.0456876920444562,0.08675832293586273,0.08748951054739362
0.08,0.08,0.0371533228676085,0.08,0.11,0.11,0.0729166666666666,0.11,0.08305084460675077,0.09065927372874726,0.08305084460675077,0.09065927372874726,0.042450492999668105,0.04905323604502115,0.08305084460675077,0.09065927372874726
0.11,0.11,0.0707872207141366,0.11,0.12,0.12,0.0806519013790221,0.12,0.10293143917611824,0.09067684354090054,0.10293143917611824,0.09067684354090054,0.06867217107702962,0.050599197950809666,0.10293143917611824,0.09067684354090054
0.14,0.14,0.1032325338894682,0.14,0.1,0.1,0.0617180984153462,0.1,0.1052133589106787,0.09523285907593022,0.1052133589106787,0.09523285907593022,0.06440047560659061,0.057489947762639895,0.1052133589106787,0.09523285907593022
0.1,0.1,0.0625,0.1,0.09,0.09,0.0501043841336116,0.09,0.08221815544223604,0.07626578567255543,0.08221815544223604,0.07626578567255543,0.04400951660224643,0.033876639334836735,0.08221815544223604,0.07626578567255543
0.1,0.1,0.0570979570455737,0.1,0.1,0.1,0.0623046468014168,0.1,0.08225709408624926,0.09264760635339127,0.08225709408624926,0.09264760635339127,0.04597899782574831,0.0511119912254886,0.08225709408624926,0.09264760635339127
0.06,0.06,0.0175585284280936,0.06,0.08,0.08,0.0378581886634595,0.08,0.0710333737444781,0.09612708015400445,0.0710333737444781,0.09612708015400445,0.0323441304221168,0.055088132015326835,0.0710333737444781,0.09612708015400445
0.05,0.05,0.0101073252057934,0.05,0.09,0.09,0.0512927439532943,0.09,0.08265617246299341,0.09738564764211859,0.08265617246299341,0.09738564764211859,0.04384661244270124,0.05672487658656048,0.08265617246299341,0.09738564764211859
0.08,0.08,0.0413670938835052,0.08,0.11,0.11,0.0721434528773979,0.11,0.08921001519528682,0.10433304394199269,0.08921001519528682,0.10433304394199269,0.04323134734199597,0.061124827043547526,0.08921001519528682,0.10433304394199269
0.09,0.09,0.0468209908871898,0.09,0.09,0.09,0.0519845817272631,0.09,0.08411124747416793,0.10671042995292279,0.08411124747416793,0.10671042995292279,0.040753896862423984,0.06666706801425513,0.08411124747416793,0.10671042995292279
0.1,0.1,0.0587743149968625,0.1,0.06,0.06,0.017147636971978,0.06,0.07990216058976335,0.09114225044680158,0.07990216058976335,0.09114225044680158,0.042561356315363015,0.050996118961893974,0.07990216058976335,0.09114225044680158
0.08,0.08,0.0414669722858928,0.08,0.07,0.07,0.0278068158059794,0.07,0.07392946487601187,0.08544342118240593,0.07392946487601187,0.08544342118240593,0.038849321686245344,0.04585090465201222,0.07392946487601187,0.08544342118240593
0.07,0.07,0.03125,0.07,0.06,0.06,0.0203230849400729,0.06,0.069821423427248,0.08261524938524842,0.069821423427248,0.08261524938524842,0.03287669276243876,0.04204443098099397,0.069821423427248,0.08261524938524842
0.08,0.08,0.0351337178814893,0.08,0.11,0.11,0.0721434528773978,0.11,0.07635505322905514,0.10024013535923729,0.07635505322905514,0.10024013535923729,0.0366336151582243,0.06001066043753629,0.07635505322905514,0.10024013535923729
0.08,0.08,0.0384615384615384,0.08,0.13,0.13,0.090243647390986,0.13,0.08310356496368049,0.09253519764201022,0.08310356496368049,0.09253519764201022,0.0411066114462522,0.052548514932670556,0.08310356496368049,0.09253519764201022
0.06,0.06,0.0208333333333333,0.06,0.12,0.12,0.0818988002086595,0.12,0.06119371108331034,0.08106825015112328,0.06119371108331034,0.08106825015112328,0.025639501755409456,0.03732030817925128,0.06119371108331034,0.08106825015112328
0.06,0.06,0.0208333333333333,0.06,0.08,0.08,0.0408673894912425,0.08,0.07391353115140491,0.09713585888939828,0.07391353115140491,0.09713585888939828,0.03146910335645656,0.0556430320656778,0.07391353115140491,0.09713585888939828
0.08,0.08,0.0368509212730318,0.08,0.05,0.05,0.0103135743306594,0.05,0.0822951982878405,0.077303229386287,0.0822951982878405,0.077303229386287,0.03603520379099301,0.03442505751701482,0.0822951982878405,0.077303229386287
0.07,0.07,0.0282131661442006,0.07,0.08,0.08,0.0371533228676085,0.08,0.07862138680848502,0.09555187686987646,0.07862138680848502,0.09555187686987646,0.03452820555813035,0.05364065338047672,0.07862138680848502,0.09555187686987646
0.07,0.07,0.0312500000000001,0.07,0.11,0.11,0.0707872207141366,0.11,0.070742665059932,0.09258373230644652,0.070742665059932,0.09258373230644652,0.030718958964766317,0.05020852948466815,0.070742665059932,0.09258373230644652
0.07,0.07,0.0311490780289614,0.07,0.14,0.14,0.1032325338894682,0.14,0.07809212220543843,0.09422731546621406,0.07809212220543843,0.09422731546621406,0.038546674824051184,0.05344126061892523,0.07809212220543843,0.09422731546621406
0.06,0.06,0.0133305342710191,0.06,0.1,0.1,0.0625,0.1,0.06685580534075984,0.09264760635339127,0.06685580534075984,0.09264760635339127,0.03118815814900073,0.05087334954251314,0.06685580534075984,0.09264760635339127
0.05,0.05,0.0083507306889351,0.05,0.1,0.1,0.0570979570455737,0.1,0.07306310451219108,0.09702044537777862,0.07306310451219108,0.09702044537777862,0.03621534390907028,0.05482353933786812,0.07306310451219108,0.09702044537777862
0.05,0.05,0.0104166666666666,0.05,0.06,0.06,0.0175585284280936,0.06,0.06861524017061728,0.09264760635339127,0.06861524017061728,0.09264760635339127,0.03683487705178199,0.05087334954251314,0.06861524017061728,0.09264760635339127
0.06,0.06,0.0207313261798104,0.06,0.05,0.05,0.0101073252057934,0.05,0.08259522463306308,0.09526445350663006,0.08259522463306308,0.09526445350663006,0.04588015447391049,0.05322886732431374,0.08259522463306308,0.09526445350663006
0.06,0.06,0.0131233595800525,0.06,0.08,0.08,0.0413670938835052,0.08,0.086043902391532,0.10125554984202396,0.086043902391532,0.10125554984202396,0.04741672612136288,0.05921133452026133,0.086043902391532,0.10125554984202396
0.03,0.03,0.0,0.03,0.09,0.09,0.0468209908871898,0.09,0.07050385832481067,0.07506210425414699,0.07050385832481067,0.07506210425414699,0.03478230884450351,0.03199755516457519,0.07050385832481067,0.07506210425414699
0.02,0.02,0.0,0.02,0.1,0.1,0.0587743149968625,0.1,0.07653653821194215,0.077303229386287,0.07653653821194215,0.077303229386287,0.03865361648631164,0.03442505751701482,0.07653653821194215,0.077303229386287
0.02,0.02,0.0,0.02,0.08,0.08,0.0414669722858928,0.08,0.07114021945521715,0.09258373230644652,0.07114021945521715,0.09258373230644652,0.03254233830153229,0.05040134579380731,0.07114021945521715,0.09258373230644652
0.03,0.03,0.0,0.03,0.07,0.07,0.03125,0.07,0.07221631197632956,0.0714475238404597,0.07221631197632956,0.0714475238404597,0.03405503668805685,0.028219467893485325,0.07221631197632956,0.0714475238404597
0.04,0.04,0.0,0.04,0.08,0.08,0.0351337178814893,0.08,0.07638213577456149,0.09702044537777862,0.07638213577456149,0.09702044537777862,0.04120552120750052,0.05482353933786812,0.07638213577456149,0.09702044537777862
0.04,0.04,0.0,0.04,0.08,0.08,0.0384615384615384,0.08,0.08344459575612674,0.09422731546621406,0.08344459575612674,0.09422731546621406,0.039636176118104285,0.05367118319751911,0.08344459575612674,0.09422731546621406
0.04,0.04,0.0,0.04,0.06,0.06,0.0208333333333333,0.06,0.07580838321998923,0.09258373230644652,0.07580838321998923,0.09258373230644652,0.036607312652268645,0.05017142321521343,0.07580838321998923,0.09258373230644652
0.04,0.04,0.0,0.04,0.06,0.06,0.0208333333333333,0.06,0.07032335011066146,0.077303229386287,0.07032335011066146,0.077303229386287,0.03477836837579981,0.03442505751701482,0.07032335011066146,0.077303229386287
0.06,0.06,0.0171476369719784,0.06,0.08,0.08,0.0368509212730318,0.08,0.07776998135931551,0.09548800282293171,0.07776998135931551,0.09548800282293171,0.040375067482754566,0.052938727053177016,0.07776998135931551,0.09548800282293171
0.06,0.06,0.0206292977703688,0.06,0.07,0.07,0.0282131661442006,0.07,0.09193247880451376,0.10022604411165903,0.09193247880451376,0.10022604411165903,0.048672086739827224,0.05879025409722437,0.09193247880451376,0.10022604411165903
0.05,0.05,0.0103135743306594,0.05,0.07,0.07,0.0312500000000001,0.07,0.10190208025624499,0.10644590353717119,0.10190208025624499,0.10644590353717119,0.06643486852054008,0.06789744148816053,0.10190208025624499,0.10644590353717119
0.06,0.06,0.014468442021388,0.06,0.07,0.07,0.0311490780289614,0.07,0.08969456384270523,0.08568473123221769,0.08969456384270523,0.08568473123221769,0.05190434918001977,0.04299115062037349,0.08969456384270523,0.08568473123221769
0.05,0.05,0.0078328981723237,0.05,0.06,0.06,0.0133305342710191,0.06,0.07425004050242985,0.09258373230644652,0.07425004050242985,0.09258373230644652,0.03299829122948751,0.05017142321521343,0.07425004050242985,0.09258373230644652
0.06,0.06,0.0208333333333333,0.06,0.05,0.05,0.0083507306889351,0.05,0.06791569715377127,0.0890480602818052,0.06791569715377127,0.0890480602818052,0.03239602183797976,0.046004930872867465,0.06791569715377127,0.0890480602818052
0.05,0.05,0.0104166666666666,0.05,0.05,0.05,0.0104166666666666,0.05,0.06818355659164964,0.09226463939202645,0.06818355659164964,0.09226463939202645,0.0361709351377854,0.04857675120165905,0.06818355659164964,0.09226463939202645
0.05,0.05,0.0029387069689337,0.05,0.06,0.06,0.0207313261798104,0.06,0.0840428737525738,0.09258373230644652,0.0840428737525738,0.09258373230644652,0.046103529233481044,0.05017142321521343,0.0840428737525738,0.09258373230644652
0.04,0.04,0.0,0.04,0.06,0.06,0.0131233595800525,0.06,0.050826860915482594,0.06479176988600002,0.050826860915482594,0.06479176988600002,0.008176170051427407,0.018245530498000793,0.050826860915482594,0.06479176988600002
0.05,0.05,0.0104166666666666,0.05,0.03,0.03,0.0,0.03,0.05087560513088654,0.07018401030344043,0.05087560513088654,0.07018401030344043,0.015144803620571825,0.029305813948548774,0.05087560513088654,0.07018401030344043
